ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
736;Arbon Energie AG;10047012345;H2;13,894;6,684;0,6;0,45;21,628
736;Arbon Energie AG;10047012345;H3;10,54555556;5,757777778;0,6;0,45;17,35333333
736;Arbon Energie AG;10047012345;H4;11,51388889;6,034444444;0,6;0,45;18,59833333
736;Arbon Energie AG;10047012345;H5;9,473333333;5,466666667;0,6;0,45;15,99
736;Arbon Energie AG;10047012345;H6;7,294;4,86;0,6;0,45;13,204
736;Arbon Energie AG;10047012345;H7;8,938269231;5,323461538;0,6;0,45;15,31173077
736;Arbon Energie AG;10047012345;H8;10,34113889;5,714611111;0,6;0,45;17,10575
736;Arbon Energie AG;10047012345;C1;11,43234375;6,0278125;0,6;0,45;18,51015625
736;Arbon Energie AG;10047012345;C2;13,5737;5,601272222;0,6;0,45;20,22497222
10;Arosa Energie;10460012345;H1;18,015;8,8375;2,05;0,45;29,3525
10;Arosa Energie;10460012345;H2;11,04;8,62;2,05;0,45;22,16
10;Arosa Energie;10460012345;H3;8,392888889;6,78;2,05;0,45;17,67288889
10;Arosa Energie;10460012345;H4;9,278666667;8,524444444;2,05;0,45;20,30311111
10;Arosa Energie;10460012345;H5;7,621333333;6,945333333;2,05;0,45;17,06666667
10;Arosa Energie;10460012345;H6;6,03848;5,4612;2,05;0,45;13,99968
10;Arosa Energie;10460012345;H7;7,489846154;7,552307692;2,05;0,45;17,54215385
10;Arosa Energie;10460012345;H8;8,425933333;8,525666667;2,05;0,45;19,4516
10;Arosa Energie;10460012345;C1;8,605625;9,090625;2,05;0,45;20,19625
10;Arosa Energie;10460012345;C2;8,7057;7,998333333;2,05;0,45;19,20403333
10;Arosa Energie;10460012345;C3;7,012;8,073333333;2,05;0,45;17,58533333
10;Arosa Energie;10460012345;C4;6,5528;7,311;2,05;0,45;16,3638
10;Arosa Energie;10460012345;C7;5,679936558;7,289868358;2,05;0,45;15,46980492
817;Azienda Elettrica Bregaglia AEB;;H1;9,66;6,2;0;0,45;16,31
817;Azienda Elettrica Bregaglia AEB;;H2;7,5;6,2;0;0,45;14,15
817;Azienda Elettrica Bregaglia AEB;;H3;5,793333333;6,2;0;0,45;12,44333333
817;Azienda Elettrica Bregaglia AEB;;H4;5,793333333;6,2;0;0,45;12,44333333
817;Azienda Elettrica Bregaglia AEB;;H5;4,94;6,2;0;0,45;11,59
817;Azienda Elettrica Bregaglia AEB;;H6;4,044;6,2;0;0,45;10,694
817;Azienda Elettrica Bregaglia AEB;;H7;4,398461538;6,2;0;0,45;11,04846154
817;Azienda Elettrica Bregaglia AEB;;H8;4,94;6,2;0;0,45;11,59
